hotspot_id,time_block,historical_violation_count,centroid_lat,centroid_lon,estimated_delay_minutes,resource_cost,confidence_score,mappls_eloc,mappls_address
0,Thursday_0200,50,12.913781872485488,77.63011806976469,77.0,3,0.4090909090909091,PENDING,Geocoding unavailable
0,Thursday_0300,41,12.913781872485488,77.63011806976469,63.5,3,0.5454545454545454,PENDING,Geocoding unavailable
0,Thursday_0400,98,12.913781872485488,77.63011806976469,149.0,3,0.7727272727272727,PENDING,Geocoding unavailable
0,Thursday_0500,170,12.913781872485488,77.63011806976469,257.0,3,0.9090909090909092,PENDING,Geocoding unavailable
0,Thursday_0600,138,12.913781872485488,77.63011806976469,209.0,3,0.8636363636363636,PENDING,Geocoding unavailable
0,Thursday_0700,72,12.913781872485488,77.63011806976469,110.0,3,0.8636363636363636,PENDING,Geocoding unavailable
0,Thursday_0800,75,12.913781872485488,77.63011806976469,114.5,3,0.7272727272727273,PENDING,Geocoding unavailable
0,Thursday_0900,10,12.913781872485488,77.63011806976469,17.0,2,0.2727272727272727,PENDING,Geocoding unavailable
0,Thursday_1000,2,12.913781872485488,77.63011806976469,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
0,Thursday_1200,1,12.913781872485488,77.63011806976469,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
0,Thursday_1300,1,12.913781872485488,77.63011806976469,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
0,Thursday_1800,11,12.913781872485488,77.63011806976469,18.5,2,0.0909090909090909,PENDING,Geocoding unavailable
0,Thursday_1900,37,12.913781872485488,77.63011806976469,57.5,3,0.2727272727272727,PENDING,Geocoding unavailable
0,Thursday_2000,93,12.913781872485488,77.63011806976469,141.5,3,0.7272727272727273,PENDING,Geocoding unavailable
0,Thursday_2100,111,12.913781872485488,77.63011806976469,168.5,3,0.7272727272727273,PENDING,Geocoding unavailable
0,Thursday_2200,55,12.913781872485488,77.63011806976469,84.5,3,0.6818181818181818,PENDING,Geocoding unavailable
0,Thursday_2300,107,12.913781872485488,77.63011806976469,162.5,3,0.6818181818181818,PENDING,Geocoding unavailable
0,Tuesday_0000,69,12.913781872485488,77.63011806976469,105.5,3,0.7272727272727273,PENDING,Geocoding unavailable
0,Tuesday_0100,38,12.913781872485488,77.63011806976469,59.0,3,0.5454545454545454,PENDING,Geocoding unavailable
0,Tuesday_0200,63,12.913781872485488,77.63011806976469,96.5,3,0.6363636363636364,PENDING,Geocoding unavailable
0,Tuesday_0300,30,12.913781872485488,77.63011806976469,47.0,3,0.4545454545454545,PENDING,Geocoding unavailable
0,Tuesday_0400,59,12.913781872485488,77.63011806976469,90.5,3,0.6363636363636364,PENDING,Geocoding unavailable
0,Tuesday_0500,178,12.913781872485488,77.63011806976469,269.0,3,0.8181818181818182,PENDING,Geocoding unavailable
0,Tuesday_0600,161,12.913781872485488,77.63011806976469,243.5,3,0.9090909090909092,PENDING,Geocoding unavailable
0,Tuesday_0700,197,12.913781872485488,77.63011806976469,297.5,3,0.6363636363636364,PENDING,Geocoding unavailable
0,Tuesday_0800,109,12.913781872485488,77.63011806976469,165.5,3,0.7727272727272727,PENDING,Geocoding unavailable
0,Tuesday_0900,30,12.913781872485488,77.63011806976469,47.0,3,0.3636363636363636,PENDING,Geocoding unavailable
0,Tuesday_1000,1,12.913781872485488,77.63011806976469,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
0,Tuesday_1100,2,12.913781872485488,77.63011806976469,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
0,Tuesday_1200,1,12.913781872485488,77.63011806976469,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
0,Tuesday_1800,5,12.913781872485488,77.63011806976469,9.5,1,0.0909090909090909,PENDING,Geocoding unavailable
0,Tuesday_1900,11,12.913781872485488,77.63011806976469,18.5,2,0.2727272727272727,PENDING,Geocoding unavailable
0,Tuesday_2000,138,12.913781872485488,77.63011806976469,209.0,3,0.8181818181818182,PENDING,Geocoding unavailable
0,Tuesday_2100,159,12.913781872485488,77.63011806976469,240.5,3,0.9090909090909092,PENDING,Geocoding unavailable
0,Tuesday_2200,85,12.913781872485488,77.63011806976469,129.5,3,0.7727272727272727,PENDING,Geocoding unavailable
0,Tuesday_2300,101,12.913781872485488,77.63011806976469,153.5,3,0.8636363636363636,PENDING,Geocoding unavailable
0,Wednesday_0000,66,12.913781872485488,77.63011806976469,101.0,3,0.7272727272727273,PENDING,Geocoding unavailable
0,Wednesday_0100,49,12.913781872485488,77.63011806976469,75.5,3,0.5909090909090909,PENDING,Geocoding unavailable
0,Wednesday_0200,97,12.913781872485488,77.63011806976469,147.5,3,0.5909090909090909,PENDING,Geocoding unavailable
0,Wednesday_0300,38,12.913781872485488,77.63011806976469,59.0,3,0.3181818181818182,PENDING,Geocoding unavailable
0,Wednesday_0400,156,12.913781872485488,77.63011806976469,236.0,3,0.8181818181818182,PENDING,Geocoding unavailable
0,Wednesday_0500,157,12.913781872485488,77.63011806976469,237.5,3,0.9090909090909092,PENDING,Geocoding unavailable
0,Wednesday_0600,108,12.913781872485488,77.63011806976469,164.0,3,0.9545454545454546,PENDING,Geocoding unavailable
0,Wednesday_0700,92,12.913781872485488,77.63011806976469,140.0,3,0.7272727272727273,PENDING,Geocoding unavailable
0,Wednesday_0800,89,12.913781872485488,77.63011806976469,135.5,3,0.8636363636363636,PENDING,Geocoding unavailable
0,Wednesday_0900,24,12.913781872485488,77.63011806976469,38.0,3,0.3636363636363636,PENDING,Geocoding unavailable
0,Wednesday_1000,3,12.913781872485488,77.63011806976469,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
0,Wednesday_1100,1,12.913781872485488,77.63011806976469,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
0,Wednesday_1800,5,12.913781872485488,77.63011806976469,9.5,1,0.1818181818181818,PENDING,Geocoding unavailable
0,Wednesday_1900,59,12.913781872485488,77.63011806976469,90.5,3,0.4090909090909091,PENDING,Geocoding unavailable
0,Wednesday_2000,135,12.913781872485488,77.63011806976469,204.5,3,0.7727272727272727,PENDING,Geocoding unavailable
0,Wednesday_2100,167,12.913781872485488,77.63011806976469,252.5,3,0.9545454545454546,PENDING,Geocoding unavailable
0,Wednesday_2200,94,12.913781872485488,77.63011806976469,143.0,3,0.8181818181818182,PENDING,Geocoding unavailable
0,Wednesday_2300,63,12.913781872485488,77.63011806976469,96.5,3,0.7272727272727273,PENDING,Geocoding unavailable
1,Friday_0400,3,12.906838334899929,77.69658007283259,6.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Friday_0500,4,12.906838334899929,77.69658007283259,8.0,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Friday_0600,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Friday_0700,15,12.906838334899929,77.69658007283259,24.5,2,0.0454545454545454,PENDING,Geocoding unavailable
1,Friday_0800,4,12.906838334899929,77.69658007283259,8.0,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Friday_1000,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Friday_2100,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Friday_2200,10,12.906838334899929,77.69658007283259,17.0,2,0.0909090909090909,PENDING,Geocoding unavailable
1,Friday_2300,2,12.906838334899929,77.69658007283259,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Monday_0200,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Monday_0500,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Monday_0600,3,12.906838334899929,77.69658007283259,6.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Monday_0700,3,12.906838334899929,77.69658007283259,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
1,Saturday_2100,3,12.906838334899929,77.69658007283259,6.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Saturday_2200,16,12.906838334899929,77.69658007283259,26.0,3,0.1363636363636363,PENDING,Geocoding unavailable
1,Sunday_0000,12,12.906838334899929,77.69658007283259,20.0,2,0.1363636363636363,PENDING,Geocoding unavailable
1,Sunday_0100,3,12.906838334899929,77.69658007283259,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
1,Sunday_0200,5,12.906838334899929,77.69658007283259,9.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Sunday_0300,12,12.906838334899929,77.69658007283259,20.0,2,0.0454545454545454,PENDING,Geocoding unavailable
1,Sunday_0500,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Sunday_0700,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Sunday_2100,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Thursday_0300,10,12.906838334899929,77.69658007283259,17.0,2,0.0909090909090909,PENDING,Geocoding unavailable
1,Thursday_0400,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Thursday_0500,8,12.906838334899929,77.69658007283259,14.0,2,0.0454545454545454,PENDING,Geocoding unavailable
1,Thursday_0600,4,12.906838334899929,77.69658007283259,8.0,1,0.0909090909090909,PENDING,Geocoding unavailable
1,Thursday_1200,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Tuesday_0100,4,12.906838334899929,77.69658007283259,8.0,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Tuesday_0200,6,12.906838334899929,77.69658007283259,11.0,2,0.0454545454545454,PENDING,Geocoding unavailable
1,Tuesday_0400,4,12.906838334899929,77.69658007283259,8.0,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Tuesday_0500,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Tuesday_0600,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Tuesday_0700,4,12.906838334899929,77.69658007283259,8.0,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Tuesday_0800,6,12.906838334899929,77.69658007283259,11.0,2,0.0909090909090909,PENDING,Geocoding unavailable
1,Wednesday_0200,52,12.906838334899929,77.69658007283259,80.0,3,0.2727272727272727,PENDING,Geocoding unavailable
1,Wednesday_0300,2,12.906838334899929,77.69658007283259,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Wednesday_0400,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
1,Wednesday_0500,4,12.906838334899929,77.69658007283259,8.0,1,0.0909090909090909,PENDING,Geocoding unavailable
1,Wednesday_0600,3,12.906838334899929,77.69658007283259,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
1,Wednesday_0800,8,12.906838334899929,77.69658007283259,14.0,2,0.0909090909090909,PENDING,Geocoding unavailable
1,Wednesday_2100,1,12.906838334899929,77.69658007283259,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Friday_0000,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Friday_0100,3,12.955495304981191,77.51965000730594,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Friday_0200,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Friday_0300,4,12.955495304981191,77.51965000730594,8.0,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Friday_0400,4,12.955495304981191,77.51965000730594,8.0,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Friday_0500,23,12.955495304981191,77.51965000730594,36.5,3,0.1818181818181818,PENDING,Geocoding unavailable
2,Friday_0600,19,12.955495304981191,77.51965000730594,30.5,3,0.2272727272727272,PENDING,Geocoding unavailable
2,Friday_0700,12,12.955495304981191,77.51965000730594,20.0,2,0.1818181818181818,PENDING,Geocoding unavailable
2,Friday_0800,10,12.955495304981191,77.51965000730594,17.0,2,0.0909090909090909,PENDING,Geocoding unavailable
2,Friday_0900,12,12.955495304981191,77.51965000730594,20.0,2,0.0454545454545454,PENDING,Geocoding unavailable
2,Friday_1800,2,12.955495304981191,77.51965000730594,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Friday_1900,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Friday_2000,2,12.955495304981191,77.51965000730594,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Friday_2100,2,12.955495304981191,77.51965000730594,5.0,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Friday_2200,3,12.955495304981191,77.51965000730594,6.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_0100,15,12.955495304981191,77.51965000730594,24.5,2,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_0200,18,12.955495304981191,77.51965000730594,29.0,3,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_0500,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_0600,18,12.955495304981191,77.51965000730594,29.0,3,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_0700,14,12.955495304981191,77.51965000730594,23.0,2,0.2272727272727272,PENDING,Geocoding unavailable
2,Monday_0900,16,12.955495304981191,77.51965000730594,26.0,3,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_1800,8,12.955495304981191,77.51965000730594,14.0,2,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_1900,27,12.955495304981191,77.51965000730594,42.5,3,0.0454545454545454,PENDING,Geocoding unavailable
2,Monday_2000,3,12.955495304981191,77.51965000730594,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Monday_2200,3,12.955495304981191,77.51965000730594,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Monday_2300,5,12.955495304981191,77.51965000730594,9.5,1,0.1363636363636363,PENDING,Geocoding unavailable
2,Saturday_0000,2,12.955495304981191,77.51965000730594,5.0,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Saturday_0200,18,12.955495304981191,77.51965000730594,29.0,3,0.0454545454545454,PENDING,Geocoding unavailable
2,Saturday_0400,10,12.955495304981191,77.51965000730594,17.0,2,0.0909090909090909,PENDING,Geocoding unavailable
2,Saturday_0500,8,12.955495304981191,77.51965000730594,14.0,2,0.0909090909090909,PENDING,Geocoding unavailable
2,Saturday_0600,20,12.955495304981191,77.51965000730594,32.0,3,0.1818181818181818,PENDING,Geocoding unavailable
2,Saturday_0700,9,12.955495304981191,77.51965000730594,15.5,2,0.2272727272727272,PENDING,Geocoding unavailable
2,Saturday_0800,6,12.955495304981191,77.51965000730594,11.0,2,0.0909090909090909,PENDING,Geocoding unavailable
2,Saturday_0900,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Saturday_1800,24,12.955495304981191,77.51965000730594,38.0,3,0.0454545454545454,PENDING,Geocoding unavailable
2,Saturday_1900,3,12.955495304981191,77.51965000730594,6.5,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Saturday_2000,3,12.955495304981191,77.51965000730594,6.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Saturday_2100,5,12.955495304981191,77.51965000730594,9.5,1,0.0909090909090909,PENDING,Geocoding unavailable
2,Saturday_2200,2,12.955495304981191,77.51965000730594,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Saturday_2300,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Sunday_0000,9,12.955495304981191,77.51965000730594,15.5,2,0.0909090909090909,PENDING,Geocoding unavailable
2,Sunday_0100,10,12.955495304981191,77.51965000730594,17.0,2,0.1818181818181818,PENDING,Geocoding unavailable
2,Sunday_0200,8,12.955495304981191,77.51965000730594,14.0,2,0.0909090909090909,PENDING,Geocoding unavailable
2,Sunday_0300,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Sunday_0400,7,12.955495304981191,77.51965000730594,12.5,2,0.1818181818181818,PENDING,Geocoding unavailable
2,Sunday_0500,4,12.955495304981191,77.51965000730594,8.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Sunday_0600,36,12.955495304981191,77.51965000730594,56.0,3,0.2727272727272727,PENDING,Geocoding unavailable
2,Sunday_0700,22,12.955495304981191,77.51965000730594,35.0,3,0.2727272727272727,PENDING,Geocoding unavailable
2,Sunday_0800,9,12.955495304981191,77.51965000730594,15.5,2,0.1818181818181818,PENDING,Geocoding unavailable
2,Sunday_2000,2,12.955495304981191,77.51965000730594,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Sunday_2100,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Sunday_2300,30,12.955495304981191,77.51965000730594,47.0,3,0.0454545454545454,PENDING,Geocoding unavailable
2,Thursday_0000,2,12.955495304981191,77.51965000730594,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Thursday_0100,2,12.955495304981191,77.51965000730594,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Thursday_0200,20,12.955495304981191,77.51965000730594,32.0,3,0.0909090909090909,PENDING,Geocoding unavailable
2,Thursday_0300,2,12.955495304981191,77.51965000730594,5.0,1,0.0454545454545454,PENDING,Geocoding unavailable
2,Thursday_0400,16,12.955495304981191,77.51965000730594,26.0,3,0.2272727272727272,PENDING,Geocoding unavailable
2,Thursday_0500,18,12.955495304981191,77.51965000730594,29.0,3,0.1818181818181818,PENDING,Geocoding unavailable
2,Thursday_0600,41,12.955495304981191,77.51965000730594,63.5,3,0.2727272727272727,PENDING,Geocoding unavailable
2,Thursday_0700,15,12.955495304981191,77.51965000730594,24.5,2,0.2272727272727272,PENDING,Geocoding unavailable
2,Thursday_0800,5,12.955495304981191,77.51965000730594,9.5,1,0.1363636363636363,PENDING,Geocoding unavailable
2,Thursday_0900,1,12.955495304981191,77.51965000730594,3.5,1,0.0454545454545454,PENDING,Geocoding unavailable
